Second,Volt
0.0061336,0.16
0.0061344,0.32
0.0061352,0.12
0.006136,0.16
0.0061368,0.16
0.0061376,0.12
0.0061384,0.16
0.0061392,0.16
0.00614,0.12
0.0061408,0.16
0.0061416,0.08
0.0061424,0.2
0.0061432,0.12
0.006144,0.16
0.0061448,0.24
0.0061456,0.16
0.0061464,0.16
0.0061472,0.16
0.006148,0.16
0.0061488,0.16
0.0061496,0.16
0.0061504,0.16
0.0061512,0.16
0.006152,0.2
0.0061528,0.16
0.0061536,0.2
0.0061544,0.16
0.0061552,0.2
0.006156,0.16
0.0061568,0.16
0.0061576,0.16
0.0061584,0.16
0.0061592,0.2
0.00616,0.16
0.0061608,0.16
0.0061616,0.12
0.0061624,0.16
0.0061632,0.2
0.006164,0.16
0.0061648,0.16
0.0061656,0.2
0.0061664,0.2
0.0061672,0.16
0.006168,0.16
0.0061688,0.16
0.0061696,0.16
0.0061704,0.16
0.0061712,0.24
0.006172,0.16
0.0061728,0.16
0.0061736,0.16
0.0061744,0.2
0.0061752,0.2
0.006176,0.16
0.0061768,0.16
0.0061776,0.2
0.0061784,0.16
0.0061792,0.16
0.00618,0.16
0.0061808,0.16
0.0061816,0.16
0.0061824,0.16
0.0061832,0.16
0.006184,0.16
0.0061848,0.16
0.0061856,0.36
0.0061864,0.12
0.0061872,0.2
0.006188,0.12
0.0061888,0.12
0.0061896,0.16
0.0061904,0.16
0.0061912,0.12
0.006192,0.16
0.0061928,0.16
0.0061936,0.16
0.0061944,0.16
0.0061952,0.16
0.006196,0.24
0.0061968,0.16
0.0061976,0.16
0.0061984,0.12
0.0061992,0.16
0.0062,0.16
0.0062008,0.16
0.0062016,0.16
0.0062024,0.12
0.0062032,0.16
0.006204,0.16
0.0062048,0.16
0.0062056,0.16
0.0062064,0.2
0.0062072,0.12
0.006208,0.2
0.0062088,0.16
0.0062096,0.2
0.0062104,0.12
0.0062112,0.2
0.006212,0.12
0.0062128,0.16
0.0062136,0.16
0.0062144,0.16
0.0062152,0.16
0.006216,0.16
0.0062168,0.2
0.0062176,0.16
0.0062184,0.16
0.0062192,0.16
0.00622,0.2
0.0062208,0.16
0.0062216,0.12
0.0062224,0.16
0.0062232,0.16
0.006224,0.16
0.0062248,0.16
0.0062256,0.12
0.0062264,0.16
0.0062272,0.16
0.006228,0.16
0.0062288,0.12
0.0062296,0.16
0.0062304,0.16
0.0062312,0.16
0.006232,0.16
0.0062328,0.16
0.0062336,0.08
0.0062344,0.16
0.0062352,0.16
0.006236,0.16
0.0062368,0.12
0.0062376,0.2
0.0062384,0.12
0.0062392,0.16
0.00624,0.16
0.0062408,0.16
0.0062416,0.12
0.0062424,0.16
0.0062432,0.12
0.006244,0.16
0.0062448,0.16
0.0062456,0.16
0.0062464,0.16
0.0062472,0.16
0.006248,0.16
0.0062488,0.2
0.0062496,0.2
0.0062504,0.12
0.0062512,0.08
0.006252,0.16
0.0062528,0.12
0.0062536,0.12
0.0062544,0.16
0.0062552,0.2
0.006256,0.08
0.0062568,0.08
0.0062576,0.12
0.0062584,0.16
0.0062592,0.16
0.00626,0.16
0.0062608,0.16
0.0062616,0.12
0.0062624,0.16
0.0062632,0.08
0.006264,0.12
0.0062648,0.16
0.0062656,0.16
0.0062664,0.16
0.0062672,0.12
0.006268,0.16
0.0062688,0.16
0.0062696,0.08
0.0062704,0.16
0.0062712,0.16
0.006272,0.16
0.0062728,0.12
0.0062736,0.16
0.0062744,0.08
0.0062752,0.16
0.006276,0.16
0.0062768,0.16
0.0062776,0.08
0.0062784,0.16
0.0062792,0.08
0.00628,0.12
0.0062808,0.08
0.0062816,0.12
0.0062824,0.12
0.0062832,0.16
0.006284,0.08
0.0062848,0.12
0.0062856,0.12
0.0062864,0.16
0.0062872,0.12
0.006288,0.12
0.0062888,0.08
0.0062896,0.16
0.0062904,0.08
0.0062912,0.12
0.006292,0.12
0.0062928,0.12
0.0062936,0.12
0.0062944,0.08
0.0062952,0.08
0.006296,0.16
0.0062968,0.12
0.0062976,0.12
0.0062984,0.16
0.0062992,0.2
0.0063,0.08
0.0063008,0.08
0.0063016,0.12
0.0063024,0.08
0.0063032,0.08
0.006304,0.08
0.0063048,0.08
0.0063056,0.08
0.0063064,0.12
0.0063072,0.12
0.006308,0.08
0.0063088,0.08
0.0063096,0.16
0.0063104,0.16
0.0063112,0.08
0.006312,0.12
0.0063128,0.12
0.0063136,0.08
0.0063144,0.12
0.0063152,0.12
0.006316,0.12
0.0063168,0.12
0.0063176,0.12
0.0063184,0.16
0.0063192,0.08
0.00632,0.08
0.0063208,0.12
0.0063216,0.08
0.0063224,0.12
0.0063232,0.16
0.006324,0.08
0.0063248,0.04
0.0063256,0.12
0.0063264,0.08
0.0063272,0.08
0.006328,0.12
0.0063288,0.16
0.0063296,0.12
0.0063304,0.08
0.0063312,0.12
0.006332,0.16
0.0063328,0.2
0.0063336,0.16
0.0063344,0.12
0.0063352,0.08
0.006336,0.12
0.0063368,0.12
0.0063376,0.08
0.0063384,0.12
0.0063392,0.08
0.00634,0.24
0.0063408,0.04
0.0063416,0.16
0.0063424,0.12
0.0063432,0.12
0.006344,0.08
0.0063448,0.12
0.0063456,0.12
0.0063464,0.08
0.0063472,0.16
0.006348,0.08
0.0063488,0.08
0.0063496,0.12
0.0063504,0.08
0.0063512,0.08
0.006352,0.08
0.0063528,0.12
0.0063536,0.12
0.0063544,0.08
0.0063552,0.12
0.006356,0.12
0.0063568,0.12
0.0063576,0.08
0.0063584,0.12
0.0063592,0.12
0.00636,0.08
0.0063608,0.12
0.0063616,0.08
0.0063624,0.08
0.0063632,0.08
0.006364,0.12
0.0063648,0.08
0.0063656,0.08
0.0063664,0.08
0.0063672,0.16
0.006368,0.12
0.0063688,0.12
0.0063696,0.12
0.0063704,0.16
0.0063712,0.08
0.006372,0.08
0.0063728,0.16
0.0063736,0.12
0.0063744,0.12
0.0063752,0.16
0.006376,0.12
0.0063768,0.12
0.0063776,0.08
0.0063784,0.12
0.0063792,0.12
0.00638,0.16
0.0063808,0.08
0.0063816,0.12
0.0063824,0.08
0.0063832,0.08
0.006384,0.08
0.0063848,0.12
0.0063856,0.08
0.0063864,0.08
0.0063872,0.08
0.006388,0.12
0.0063888,0.16
0.0063896,0.12
0.0063904,0.16
0.0063912,0.08
0.006392,0.12
0.0063928,0.08
0.0063936,0.08
0.0063944,0.12
0.0063952,0.16
0.006396,0.08
0.0063968,0.12
0.0063976,0.16
0.0063984,0.08
0.0063992,0.08
0.0064,0.12
0.0064008,0.16
0.0064016,0.16
0.0064024,0.12
0.0064032,0.08
0.006404,0.08
0.0064048,0.08
0.0064056,0.12
0.0064064,0.08
0.0064072,0.08
0.006408,0.08
0.0064088,0.12
0.0064096,0.08
0.0064104,0.08
0.0064112,0.08
0.006412,0.08
0.0064128,0.08
0.0064136,0.12
0.0064144,0.12
0.0064152,0.08
0.006416,0.12
0.0064168,0.12
0.0064176,0.08
0.0064184,0.12
0.0064192,0.08
0.00642,0.12
0.0064208,0.12
0.0064216,0.12
0.0064224,0.12
0.0064232,0.12
0.006424,0.16
0.0064248,0.12
0.0064256,0.16
0.0064264,0.12
0.0064272,0.08
0.006428,0.08
0.0064288,0.08
0.0064296,0.16
0.0064304,0.08
0.0064312,0.12
0.006432,0.32
0.0064328,0.04
0.0064336,0.16
0.0064344,0.12
0.0064352,0.08
0.006436,0.08
0.0064368,0.16
0.0064376,0.08
0.0064384,0.12
0.0064392,0.12
0.00644,0.08
0.0064408,0.12
0.0064416,0.08
0.0064424,0.32
0.0064432,0.04
0.006444,0.12
0.0064448,0.12
0.0064456,0.08
0.0064464,0.12
0.0064472,0.08
0.006448,0.08
0.0064488,0.12
0.0064496,0.08
0.0064504,0.08
0.0064512,0.16
0.006452,0.08
0.0064528,0.04
0.0064536,0.16
0.0064544,0.08
0.0064552,0.12
0.006456,0.12
0.0064568,0.04
0.0064576,0.12
0.0064584,0.08
0.0064592,0.08
0.00646,0.12
0.0064608,0.12
0.0064616,0.12
0.0064624,0.12
0.0064632,0.2
0.006464,0.12
0.0064648,0.16
0.0064656,0.16
0.0064664,0.16
0.0064672,0.16
0.006468,0.12
0.0064688,0.12
0.0064696,0.08
0.0064704,0.12
0.0064712,0.12
0.006472,0.16
0.0064728,0.16
0.0064736,0.08
0.0064744,0.16
0.0064752,0.16
0.006476,0.12
0.0064768,0.12
0.0064776,0.12
0.0064784,0.08
0.0064792,0.08
0.00648,0.08
0.0064808,0.08
0.0064816,0.08
0.0064824,0.08
0.0064832,0.08
0.006484,0.12
0.0064848,0.12
0.0064856,0.12
0.0064864,0.12
0.0064872,0.12
0.006488,0.08
0.0064888,0.08
0.0064896,0.16
0.0064904,0.08
0.0064912,0.16
0.006492,0.08
0.0064928,0.08
0.0064936,0.16
0.0064944,0.16
0.0064952,0.12
0.006496,0.16
0.0064968,0.16
0.0064976,0.16
0.0064984,0.24
0.0064992,0.52
0.0065,0.84
0.0065008,1.12
0.0065016,1.48
0.0065024,1.84
0.0065032,2.16
0.006504,2.4
0.0065048,2.64
0.0065056,2.96
0.0065064,3.16
0.0065072,3.36
0.006508,3.52
0.0065088,3.64
0.0065096,3.76
0.0065104,3.92
0.0065112,4.04
0.006512,4.16
0.0065128,4.2
0.0065136,4.28
0.0065144,4.36
0.0065152,4.44
0.006516,4.44
0.0065168,4.52
0.0065176,4.6
0.0065184,4.6
0.0065192,4.68
0.00652,4.68
0.0065208,4.72
0.0065216,4.76
0.0065224,4.8
0.0065232,4.8
0.006524,4.8
0.0065248,4.8
0.0065256,4.88
0.0065264,4.88
0.0065272,4.88
0.006528,4.88
0.0065288,4.92
0.0065296,4.88
0.0065304,4.92
0.0065312,4.96
0.006532,4.96
0.0065328,5
0.0065336,4.96
0.0065344,4.96
0.0065352,5.08
0.006536,4.96
0.0065368,5
0.0065376,5
0.0065384,5
0.0065392,5
0.00654,5
0.0065408,5
0.0065416,5
0.0065424,5
0.0065432,5.04
0.006544,5.04
0.0065448,5.04
0.0065456,5.04
0.0065464,5.08
0.0065472,5.04
0.006548,5.04
0.0065488,5.12
0.0065496,5.04
0.0065504,5.04
0.0065512,5.08
0.006552,5.04
0.0065528,5.04
0.0065536,5.04
0.0065544,5.04
0.0065552,5.04
0.006556,5.04
0.0065568,5.12
0.0065576,5.04
0.0065584,5.12
0.0065592,5.08
0.00656,5.08
0.0065608,5.08
0.0065616,5.08
0.0065624,5.08
0.0065632,5.08
0.006564,5.08
0.0065648,5.12
0.0065656,5.12
0.0065664,5.04
0.0065672,5.08
0.006568,5.12
0.0065688,5.04
0.0065696,5.12
0.0065704,5.08
0.0065712,5.04
0.006572,5.08
0.0065728,5.12
0.0065736,5.04
0.0065744,5.12
0.0065752,5.08
0.006576,5.12
0.0065768,5.12
0.0065776,5.04
0.0065784,5.12
0.0065792,5.08
0.00658,5.12
0.0065808,5.12
0.0065816,5.12
0.0065824,5.12
0.0065832,5.12
0.006584,5.08
0.0065848,5.12
0.0065856,4.68
0.0065864,1.56
0.0065872,0.16
0.006588,0.16
0.0065888,0.16
0.0065896,0.16
0.0065904,0.16
0.0065912,0.16
0.006592,0.16
0.0065928,0.16
0.0065936,0.16
0.0065944,0.16
0.0065952,0.16
0.006596,0.16
0.0065968,0.4
0.0065976,0.16
0.0065984,0.2
0.0065992,0.16
0.0066,0.16
0.0066008,0.16
0.0066016,0.16
0.0066024,0.16
0.0066032,0.16
0.006604,0.16
0.0066048,0.2
0.0066056,0.16
0.0066064,0.16
0.0066072,0.2
0.006608,0.16
0.0066088,0.16
0.0066096,0.16
0.0066104,0.16
0.0066112,0.12
0.006612,0.16
0.0066128,0.16
0.0066136,0.16
0.0066144,0.2
0.0066152,0.16
0.006616,0.16
0.0066168,0.12
0.0066176,0.2
0.0066184,0.16
0.0066192,0.16
0.00662,0.16
0.0066208,0.16
0.0066216,0.16
0.0066224,0.16
0.0066232,0.16
0.006624,0.16
0.0066248,0.2
0.0066256,0.16
0.0066264,0.16
0.0066272,0.2
0.006628,0.24
0.0066288,0.16
0.0066296,0.2
0.0066304,0.24
0.0066312,0.2
0.006632,0.16
0.0066328,0.16
0.0066336,0.16
0.0066344,0.16
0.0066352,0.16
0.006636,0.16
0.0066368,0.16
0.0066376,0.2
0.0066384,0.16
0.0066392,0.2
0.00664,0.16
0.0066408,0.16
0.0066416,0.16
0.0066424,0.16
0.0066432,0.2
0.006644,0.2
0.0066448,0.16
0.0066456,0.2
0.0066464,0.2
0.0066472,0.16
0.006648,0.12
0.0066488,0.2
0.0066496,0.16
0.0066504,0.16
0.0066512,0.16
0.006652,0.16
0.0066528,0.12
0.0066536,0.16
0.0066544,0.08
0.0066552,0.12
0.006656,0.16
0.0066568,0.16
0.0066576,0.16
0.0066584,0.24
0.0066592,0.2
0.00666,0.16
0.0066608,0.16
0.0066616,0.16
0.0066624,0.2
0.0066632,0.16
0.006664,0.16
0.0066648,0.2
0.0066656,0.2
0.0066664,0.2
0.0066672,0.16
0.006668,0.2
0.0066688,0.16
0.0066696,0.2
0.0066704,0.2
0.0066712,0.16
0.006672,0.2
0.0066728,0.24
0.0066736,0.16
0.0066744,0.16
0.0066752,0.16
0.006676,0.16
0.0066768,0.2
0.0066776,0.2
0.0066784,0.16
0.0066792,0.2
0.00668,0.16
0.0066808,0.2
0.0066816,0.2
0.0066824,0.2
0.0066832,0.2
0.006684,0.12
0.0066848,0.2
0.0066856,0.16
0.0066864,0.2
0.0066872,0.2
0.006688,0.2
0.0066888,0.4
0.0066896,0.16
0.0066904,0.2
0.0066912,0.2
0.006692,0.2
0.0066928,0.16
0.0066936,0.16
0.0066944,0.16
0.0066952,0.16
0.006696,0.2
0.0066968,0.2
0.0066976,0.16
0.0066984,0.2
0.0066992,0.2
0.0067,0.2
0.0067008,0.16
0.0067016,0.24
0.0067024,0.2
0.0067032,0.16
0.006704,0.2
0.0067048,0.2
0.0067056,0.16
0.0067064,0.2
0.0067072,0.24
0.006708,0.16
0.0067088,0.2
0.0067096,0.2
0.0067104,0.24
0.0067112,0.16
0.006712,0.16
0.0067128,0.2
0.0067136,0.2
0.0067144,0.16
0.0067152,0.16
0.006716,0.2
0.0067168,0.2
0.0067176,0.2
0.0067184,0.2
0.0067192,0.2
0.00672,0.16
0.0067208,0.16
0.0067216,0.16
0.0067224,0.16
0.0067232,0.2
0.006724,0.2
0.0067248,0.16
0.0067256,0.16
0.0067264,0.2
0.0067272,0.16
0.006728,0.16
0.0067288,0.2
0.0067296,0.2
0.0067304,0.16
0.0067312,0.2
0.006732,0.16
0.0067328,0.24
0.0067336,0.2
0.0067344,0.16
0.0067352,0.16
0.006736,0.2
0.0067368,0.2
0.0067376,0.16
0.0067384,0.2
0.0067392,0.16
0.00674,0.32
0.0067408,0.16
0.0067416,0.2
0.0067424,0.16
0.0067432,0.16
0.006744,0.2
0.0067448,0.16
0.0067456,0.2
0.0067464,0.12
0.0067472,0.2
0.006748,0.16
0.0067488,0.2
0.0067496,0.16
0.0067504,0.2
0.0067512,0.2
0.006752,0.16
0.0067528,0.24
0.0067536,0.2
0.0067544,0.2
0.0067552,0.2
0.006756,0.16
0.0067568,0.16
0.0067576,0.16
0.0067584,0.2
0.0067592,0.2
0.00676,0.2
0.0067608,0.24
0.0067616,0.16
0.0067624,0.16
0.0067632,0.16
0.006764,0.24
0.0067648,0.16
0.0067656,0.16
0.0067664,0.2
0.0067672,0.16
0.006768,0.16
0.0067688,0.2
0.0067696,0.16
0.0067704,0.2
0.0067712,0.2
0.006772,0.2
0.0067728,0.2
0.0067736,0.2
0.0067744,0.2
0.0067752,0.2
0.006776,0.2
0.0067768,0.2
0.0067776,0.16
0.0067784,0.16
0.0067792,0.2
0.00678,0.2
0.0067808,0.24
0.0067816,0.2
0.0067824,0.16
0.0067832,0.2
0.006784,0.2
0.0067848,0.16
0.0067856,0.2
0.0067864,0.24
0.0067872,0.16
0.006788,0.2
0.0067888,0.24
0.0067896,0.2
0.0067904,0.2
0.0067912,0.36
0.006792,0.16
0.0067928,0.24
0.0067936,0.2
0.0067944,0.2
0.0067952,0.2
0.006796,0.2
0.0067968,0.16
0.0067976,0.2
0.0067984,0.16
0.0067992,0.2
0.0068,0.2
0.0068008,0.2
0.0068016,0.4
0.0068024,0.2
0.0068032,0.24
0.006804,0.2
0.0068048,0.2
0.0068056,0.2
0.0068064,0.24
0.0068072,0.2
0.006808,0.2
0.0068088,0.2
0.0068096,0.2
0.0068104,0.24
0.0068112,0.2
0.006812,0.2
0.0068128,0.2
0.0068136,0.16
0.0068144,0.24
0.0068152,0.2
0.006816,0.16
0.0068168,0.2
0.0068176,0.2
0.0068184,0.2
0.0068192,0.24
0.00682,0.16
0.0068208,0.2
0.0068216,0.2
0.0068224,0.24
0.0068232,0.2
0.006824,0.2
0.0068248,0.2
0.0068256,0.2
0.0068264,0.16
0.0068272,0.2
0.006828,0.16
0.0068288,0.16
0.0068296,0.16
0.0068304,0.2
0.0068312,0.2
0.006832,0.2
0.0068328,0.16
0.0068336,0.2
0.0068344,0.16
0.0068352,0.16
0.006836,0.16
0.0068368,0.16
0.0068376,0.16
0.0068384,0.16
0.0068392,0.2
0.00684,0.16
0.0068408,0.2
0.0068416,0.2
0.0068424,0.2
0.0068432,0.24
0.006844,0.2
0.0068448,0.16
0.0068456,0.2
0.0068464,0.16
0.0068472,0.2
0.006848,0.2
0.0068488,0.16
0.0068496,0.24
0.0068504,0.24
0.0068512,0.24
0.006852,0.2
0.0068528,0.4
0.0068536,0.16
0.0068544,0.24
0.0068552,0.2
0.006856,0.2
0.0068568,0.16
0.0068576,0.2
0.0068584,0.2
0.0068592,0.2
0.00686,0.24
0.0068608,0.2
0.0068616,0.2
0.0068624,0.2
0.0068632,0.4
0.006864,0.24
0.0068648,0.2
0.0068656,0.24
0.0068664,0.2
0.0068672,0.2
0.006868,0.24
0.0068688,0.48
0.0068696,0.72
0.0068704,0.68
0.0068712,1.24
0.006872,1.64
0.0068728,1.96
0.0068736,2.2
0.0068744,2.48
0.0068752,2.72
0.006876,3
0.0068768,3.2
0.0068776,3.36
0.0068784,3.56
0.0068792,3.72
0.00688,3.84
0.0068808,3.96
0.0068816,4.08
0.0068824,4.2
0.0068832,4.32
0.006884,4.36
0.0068848,4.48
0.0068856,4.52
0.0068864,4.56
0.0068872,4.6
0.006888,4.64
0.0068888,4.72
0.0068896,4.76
0.006890401,4.76
0.0068912,4.76
0.006892,4.8
0.0068928,4.84
0.0068936,4.84
0.0068944,4.88
0.0068952,4.88
0.006896,4.88
0.0068968,4.92
0.0068976,4.96
0.0068984,4.96
0.0068992,5
0.0069,5
0.0069008,5.04
0.0069016,5.04
0.0069024,5.08
0.0069032,5.12
0.006904,5.08
0.0069048,5.16
0.0069056,5.12
0.0069064,5.12
0.0069072,5.12
0.006908,5.12
0.0069088,5.16
0.0069096,5.12
0.0069104,5.16
0.0069112,5.12
0.006912,5.16
0.0069128,5.12
0.0069136,5.12
0.0069144,5.16
0.0069152,5.12
0.006916,5.12
0.0069168,5.16
0.0069176,5.16
0.0069184,5.12
0.0069192,5.12
0.00692,5.12
0.0069208,5.12
0.0069216,5.08
0.0069224,5.12
0.0069232,5.12
0.006924,5.04
0.0069248,5.12
0.0069256,5.12
0.0069264,5.12
0.0069272,5.08
0.006928,5.12
0.0069288,5.12
0.0069296,5.04
0.0069304,5.08
0.0069312,5.12
0.006932,5.12
0.0069328,5.12
0.0069336,5.12
0.0069344,5.08
0.0069352,5.2
0.006936,5.08
0.0069368,5.12
0.0069376,5.12
0.0069384,5.16
0.0069392,5.12
0.00694,5.12
0.0069408,5.12
0.0069416,5.16
0.0069424,5.12
0.0069432,5.12
0.006944,5.12
0.0069448,5.16
0.0069456,5.16
0.0069464,5.12
0.0069472,5.2
0.006948,5.16
0.0069488,5.2
0.0069496,5.16
0.0069504,5.2
0.0069512,5.2
0.006952,5.2
0.0069528,5.16
0.0069536,5.2
0.0069544,5.16
0.0069552,5.2
0.006956,5.2
0.0069568,5.16
0.0069576,5.2
0.0069584,5.2
0.0069592,5.2
0.00696,5.16
0.0069608,5.16
0.0069616,5.2
0.0069624,5.2
0.0069632,5.2
0.006964,5.2
0.0069648,5.2
0.0069656,5.36
0.0069664,5.12
0.0069672,5.24
0.006968,5.16
0.0069688,5.12
0.0069696,5.16
0.0069704,5.16
0.0069712,5.16
0.006972,5.12
0.0069728,5.16
0.0069736,5.16
0.0069744,5.16
0.0069752,5.16
0.006976,5.12
0.0069768,5.16
0.0069776,5.12
0.0069784,5.16
0.0069792,5.12
0.00698,5.12
0.0069808,5.12
0.0069816,5.12
0.0069824,5.16
0.0069832,5.16
0.006984,5.12
0.0069848,5.16
0.0069856,5.12
0.0069864,5.2
0.0069872,5.12
0.006988,5.16
0.0069888,5.12
0.0069896,5.16
0.0069904,5.16
0.0069912,5.16
0.006992,5.16
0.0069928,5.2
0.0069936,5.2
0.0069944,5.16
0.0069952,5.12
0.006996,5.2
0.0069968,5.16
0.0069976,5.16
0.0069984,5.2
0.0069992,5.16
0.007,5.2
0.0070008,5.16
0.0070016,5.16
0.0070024,5.2
0.0070032,5.2
0.007004,5.2
0.0070048,5.2
0.0070056,5.2
0.0070064,5.36
0.0070072,5.16
0.007008,5.2
0.0070088,5.16
0.0070096,5.16
0.0070104,5.16
0.0070112,5.16
0.007012,5.16
0.007012801,5.16
0.0070136,5.12
0.0070144,5.16
0.0070152,5.16
0.007016,5.2
0.0070168,5.2
0.0070176,5.16
0.0070184,5.16
0.0070192,5.16
0.00702,5.12
0.0070208,5.12
0.0070216,5.16
0.0070224,5.08
0.0070232,5.16
0.007024,5.16
0.0070248,5.12
0.0070256,5.12
0.0070264,5.16
0.0070272,5.12
0.007028,5.16
0.0070288,5.16
0.0070296,5.16
0.0070304,5.2
0.0070312,5.16
0.007032,5.16
0.0070328,5.16
0.0070336,5.16
0.0070344,5.2
0.0070352,5.2
0.007036,5.2
0.0070368,5.2
0.0070376,5.2
0.0070384,5.12
0.0070392,5.2
0.00704,5.16
0.0070408,5.16
0.0070416,5.16
0.0070424,5.2
0.0070432,5.16
0.007044,5.12
0.0070448,5.16
0.0070456,5.16
0.0070464,5.2
0.0070472,5.36
0.007048,5.12
0.0070488,5.16
0.0070496,5.12
0.0070504,5.16
0.0070512,5.12
0.007052,5.16
0.0070528,5.16
0.0070536,5.16
0.0070544,5.12
0.0070552,5.2
0.007056,5.16
0.0070568,5.2
0.0070576,5.2
0.0070584,5.2
0.0070592,5.16
0.00706,5.16
0.0070608,5.2
0.0070616,5.2
0.0070624,5.16
0.0070632,5.16
0.007064,5.16
0.0070648,5.2
0.0070656,5.16
0.0070664,5.12
0.0070672,5.16
0.007068,5.16
0.0070688,5.16
0.0070696,5.16
0.0070704,5.12
0.0070712,5.16
0.007072,5.16
0.0070728,5.16
0.0070736,5.12
0.0070744,5.16
0.0070752,5.12
0.007076,5.16
0.0070768,5.16
0.0070776,5.16
0.0070784,5.12
0.0070792,5.12
0.00708,5.16
0.0070808,5.16
0.0070816,5.16
0.0070824,5.16
0.0070832,5.12
0.007084,5.16
0.0070848,5.12
0.0070856,5.16
0.0070864,5.16
0.0070872,5.16
0.007088,5.12
0.0070888,5.16
0.0070896,5.16
0.0070904,5.16
0.0070912,5.12
0.007092,5.2
0.0070928,5.2
0.0070936,5.16
0.0070944,5.16
0.0070952,5.2
0.007096,5.16
0.0070968,5.2
0.0070976,5.16
0.0070984,5.2
0.0070992,5.12
0.0071,5.2
0.0071008,5.16
0.0071016,5.16
0.0071024,5.16
0.0071032,5.2
0.007104,5.16
0.0071048,5.16
0.0071056,5.16
0.0071064,5.16
0.0071072,5.16
0.007108,5.16
0.0071088,5.12
0.0071096,5.2
0.0071104,5.16
0.0071112,5.16
0.007112,5.16
0.0071128,5.16
0.0071136,5.12
0.0071144,5.16
0.0071152,5.16
0.007116,5.16
0.0071168,5.16
0.0071176,5.16
0.0071184,5.12
0.0071192,5.2
0.00712,5.16
0.0071208,5.12
0.0071216,5.2
0.0071224,5.16
0.0071232,5.16
0.007124,5.16
0.0071248,5.12
0.0071256,5.16
0.0071264,5.16
0.0071272,5.2
0.007128,5.16
0.0071288,5.24
0.0071296,5.16
0.0071304,5.2
0.0071312,5.16
0.007132,5.12
0.0071328,5.16
0.0071336,5.16
0.0071344,5.12
0.007135201,5.16
0.007136,5.2
0.0071368,5.16
0.0071376,5.2
0.0071384,5.16
0.0071392,5.36
0.00714,5.08
0.0071408,5.24
0.0071416,2.88
0.0071424,0.16
0.0071432,0.24
0.007144,0.16
0.0071448,0.2
0.0071456,0.16
0.0071464,0.2
0.0071472,0.2
0.007148,0.2
0.0071488,0.2
0.0071496,0.2
0.0071504,0.24
0.0071512,0.2
0.007152,0.2
0.0071528,0.2
0.0071536,0.2
0.0071544,0.2
0.0071552,0.2
0.007156,0.2
0.0071568,0.16
0.0071576,0.2
0.0071584,0.24
0.0071592,0.2
0.00716,0.2
0.0071608,0.2
0.0071616,0.2
0.0071624,0.2
0.0071632,0.24
0.007164,0.24
0.0071648,0.2
0.0071656,0.2
0.0071664,0.24
0.0071672,0.2
0.007168,0.2
0.0071688,0.2
0.0071696,0.24
0.0071704,0.2
0.0071712,0.2
0.007172,0.24
0.0071728,0.2
0.0071736,0.2
0.0071744,0.16
0.0071752,0.2
0.007176,0.2
0.0071768,0.2
0.0071776,0.2
0.0071784,0.24
0.0071792,0.2
0.00718,0.44
0.0071808,0.16
0.0071816,0.2
0.0071824,0.2
0.0071832,0.2
0.007184,0.2
0.0071848,0.2
0.0071856,0.2
0.0071864,0.2
0.0071872,0.24
0.007188,0.2
0.0071888,0.2
0.0071896,0.2
0.0071904,0.24
0.0071912,0.24
0.007192,0.24
0.0071928,0.2
0.0071936,0.2
0.0071944,0.24
0.0071952,0.2
0.007196,0.2
0.0071968,0.2
0.0071976,0.2
0.0071984,0.2
0.0071992,0.2
0.0072,0.2
0.0072008,0.24
0.0072016,0.2
0.0072024,0.2
0.0072032,0.2
0.007204,0.2
0.0072048,0.2
0.0072056,0.2
0.0072064,0.2
0.0072072,0.24
0.007208,0.2
0.0072088,0.2
0.0072096,0.2
0.0072104,0.24
0.0072112,0.2
0.007212,0.2
0.0072128,0.16
0.0072136,0.2
0.0072144,0.24
0.0072152,0.24
0.007216,0.24
0.0072168,0.2
0.0072176,0.24
0.0072184,0.24
0.0072192,0.2
0.00722,0.2
0.0072208,0.24
0.0072216,0.2
0.0072224,0.2
0.0072232,0.2
0.007224,0.2
0.0072248,0.2
0.0072256,0.2
0.0072264,0.2
0.0072272,0.2
0.007228,0.2
0.0072288,0.24
0.0072296,0.24
0.0072304,0.2
0.0072312,0.24
0.007232,0.24
0.0072328,0.2
0.0072336,0.2
0.0072344,0.2
0.0072352,0.2
0.007236,0.2
0.0072368,0.2
0.0072376,0.2
0.0072384,0.2
0.0072392,0.2
0.00724,0.2
0.0072408,0.16
0.0072416,0.24
0.0072424,0.2
0.0072432,0.2
0.007244,0.24
0.0072448,0.16
0.0072456,0.24
0.0072464,0.2
0.0072472,0.2
0.007248,0.2
0.0072488,0.2
0.0072496,0.2
0.0072504,0.2
0.0072512,0.24
0.007252,0.24
0.0072528,0.2
0.0072536,0.2
0.0072544,0.2
0.0072552,0.2
0.007256,0.2
0.0072568,0.16
0.007257601,0.2
0.0072584,0.2
0.0072592,0.24
0.00726,0.2
0.0072608,0.2
0.0072616,0.2
0.0072624,0.24
0.0072632,0.24
0.007264,0.2
0.0072648,0.2
0.0072656,0.2
0.0072664,0.24
0.0072672,0.2
0.007268,0.2
0.0072688,0.2
0.0072696,0.2
0.0072704,0.2
0.0072712,0.24
0.007272,0.4
0.0072728,0.2
0.0072736,0.24
0.0072744,0.2
0.0072752,0.24
0.007276,0.2
0.0072768,0.2
